test_material_1,test_material_2,test_material_3,test_material_4,test_material_5,time
8.039320066523496,78.19164898449338,-1.052145324525755,17.07920484904736,1.6234240482013547,85634.62
7.776739579362907,75.74818230359061,4.639809990959624,16.947804985376006,1.5698662750247263,85619.0
7.527385134612756,73.43110397442194,-1.008137555443383,16.233711205720642,1.519065349237897,85603.38
7.290373130289315,71.21908099420511,4.347639783565285,16.115357550904527,1.470833636313685,85587.76
7.064892823526039,69.11707403028153,-0.9669957109744091,15.452471404466399,1.4249993256813351,85572.14
6.850199224583806,67.10680640180945,4.083865831820839,15.345725722767227,1.3814048409418993,85556.52
6.6456067876744305,65.1928413680757,-0.9284513026883547,14.728819557466215,1.3399054349427488,85540.9
6.450483797945042,63.35941938001985,3.8448484709242345,14.63243740273682,1.300367945356687,85525.28
6.264247368082149,61.61073139420958,-0.8922695510614239,14.056971306026556,1.2626696900270822,85509.66
6.086358969907285,59.93310754606118,3.627519494477259,13.969870724035266,1.2266974842795553,85494.04
5.916320436494733,58.33039406332705,-0.8582440859073259,13.43188265596429,1.1923467649572645,85478.42
5.75367037895226,56.79066870452286,3.4292769112894677,13.353118761472308,1.1595208080387094,85462.8
5.597980969379331,55.317460929909785,-0.8261926362697852,12.849135163144725,1.1281300285096056,85447.18
5.448855047791608,53.900320007015125,3.247901778975059,12.777879342772252,1.0980913526873917,85431.56
5.305923516237332,52.54248577072795,-0.7959534982395458,12.304841891898773,1.0693276544863575,85415.94
5.168842987911466,51.23475432298985,3.081491950873595,12.240364678697704,1.0417672482543725,85400.32
5.037293663162094,49.98010153368888,-0.7673826196705837,11.795569880795274,1.0153434317252616,85384.7
4.910977407631113,48.7703861566201,2.9284088977928047,11.737226765164502,0.9899940734743267,85369.08
4.789616010852728,47.60834394971572,-0.7403511780569935,11.318275824377666,0.9656612399667363,85353.46
4.6729496061759495,46.486744282581505,2.787234722680804,11.26549542977789,0.9422908578731611,85337.84
4.560735235130877,45.408104727773534,-0.7147435556263267,10.870252409946671,0.9198324078817955,85322.22
4.452745541333566,44.365978958501294,2.6567371844093084,10.822526585706592,0.8982386466583989,85306.6
4.348767580748002,43.3626863667715,-0.6904556366294213,10.449083301251457,0.8774653540274011,85290.98
4.2486017365618745,42.39245935426409,2.535841061446672,10.405958779171801,0.857471102772085,85275.36
4.152060728320718,41.45743729182193,-0.6673933676981777,10.052605182849737,0.8382170487521468,85259.74
4.058968706059673,40.55244256748277,2.423604569079583,10.013676516883582,0.8196667393118029,85244.12
3.969160421174623,39.67945095980511,-0.6454715343618053,9.67887560350148,0.8017859381549651,85228.5
3.882480466716906,38.83379985393826,2.319199831303078,9.643779167990273,0.7845424650913271,85212.88
3.7987825805342506,38.01731626749611,-0.6246127161866902,9.326145608601836,0.7679060492150733,85197.26
3.7179290053508165,37.22578889846987,2.2218966260755293,9.294554474391758,0.7518481942328095,85181.64
3.639789900582736,36.46090937560596,-0.6047463903748844,8.992836348136683,0.7363420548040464,85166.02
3.5642428011042226,35.71886337171326,2.13104878866192,8.964455890332214,0.7213623228694198,85150.4
3.4911721187639975,35.0012191754608,-0.5858081593636347,8.677519001090623,0.7068851230499004,85134.78
3.4204686828201654,34.30451286522949,2.046082785390132,8.652083119416275,0.6928879162914376,85119.16
3.3520293158489705,33.63020024444304,-0.567739082554653,8.378897479414439,0.6793494110227672,85103.54
3.285756442045591,32.97512771843604,1.966488068910367,8.356165333800533,0.6662494811531811,85087.92
3.22155772510663,32.3406483866303,-0.5504850958528457,8.095793471907117,0.6535690903225871,85072.3
3.1593457331722745,31.72388435171511,1.891808903033702,8.075546653225484,0.6412902218439178,85056.68
3.099037628530448,31.12609482720674,-0.5339965056221185,7.827133466207008,0.6293958138761848,85041.06
3.040554880031555,30.54464757910413,1.8216374055668911,7.809173536004132,0.6178696993611658,85025.44
2.9838229963115666,29.980715890278237,-0.5182275459524592,7.571937449742602,0.606696550337064,85009.82
2.928771278121114,29.431887048627843,1.7556076051772722,7.55608379407247,0.5958618262736873,84994.2
2.8753325882315353,28.899255589282017,-0.5031359900227872,7.3293090411821025,0.5853517260800748,84978.58
2.8234431374854707,28.380605491485166,1.6933903461013382,7.315396992785512,0.5751531435055772,84962.96
2.773042285707837,27.87695903438418,-0.48868280785077445,7.098426845139176,0.5652536256525861,84947.34
2.7240723563253555,27.386276885115244,1.6346889046506992,7.08630603568004,0.5556413343585167,84931.72
2.6764784636104566,26.909514940104145,-0.4748318639857553,6.878536856560049,0.5463050102130629,84916.1
2.6302083515875343,26.444792973983756,1.5792352056220471,6.86806976675134,0.5372339390239858,84900.48
2.58521224368929,25.99300582004111,-0.4615496496917805,6.6689457688518665,0.5284179205180144,84884.86
2.5414427023811412,25.552416864190135,1.5267865462055403,6.660006449343402,0.519847239132358,84869.24
2.4988544979660148,25.12386470024811,-0.4488050450365803,6.469015062582038,0.5115126367177237,84853.62
2.45740448594045,24.70574262798601,1.4771227507491094,6.461488002651987,0.5034052870234463,84838.0
2.417051492208721,24.298837380919323,-0.4365691069810762,6.278155770427045,0.4955167718271392,84822.38
2.3777562056340495,23.901660032793952,1.430043692554635,6.271934894980931,0.48783905859218324,84806.76
2.3394810773813988,23.51494943724339,-0.42481488014554664,6.095823829708019,0.4803644795342617,84791.14
2.302190226543304,23.137323654940452,1.3853671293776173,6.09081160797338,0.4730857120066836,84775.52
2.2658493516391394,22.769477282015607,-0.4135172274216692,5.9215159469112635,0.4659957601014954,84759.9
2.230425647541768,22.41012575756069,1.3429268078761203,5.917622598628531,0.45908793738703907,84744.28
2.195887727483893,22.059922720757342,-0.40265267798371795,5.754765909522641,0.45235585069498735,84728.66
2.1622055497598223,21.717672410239867,1.3025707993407498,5.751908696459769,0.44579338489207415,84713.04
2.1293503488272263,21.383990519224472,-0.39219929061847075,5.595141289690111,0.4393946885642714,84697.42
2.0972945705069086,21.05776240899633,1.264160034901175,5.593243882013515,0.4331541605522082,84681.8
2.066011810975674,20.739568576949257,-0.38213653055832086,5.442240491968144,0.4270664372785528,84666.18
2.0354767593523135,20.42836862238857,1.2275670132406575,5.4412324004450285,0.42112638082152787,84650.56
2.00566514357693,20.124710361784306,-0.37244515825945357,5.2956901039409825,0.41532906767257366,84634.94
1.976553679421136,19.827621445455076,1.1926746579052945,5.2955061701689665,0.4096697781481436,84619.32
1.9481200223897148,19.53761931146638,-0.3631071287609691,5.155142514074811,0.40414398639728416,84603.7
1.9203427223430907,19.25379408992647,1.1593753046791528,5.15572245197428,0.39874735098077563,84588.08
1.8932011806593836,18.976634951030928,-0.35410550045624645,5.02027376587081,0.3934757059739266,84572.46
1.8666756097823252,18.70528947827361,1.1275698023122438,5.021561748562137,0.38832505256945266,84556.84
1.8407469949941628,18.440220510772875,-0.3454243522342895,4.890781621420414,0.383291551140098,84541.22
1.815397058279971,18.18062854211579,1.0971667122933197,4.892725908363081,0.3783715137344303,84525.6
1.7906082241585404,17.926951859715274,-0.3370487080987307,4.766383810911065,0.37356139698831964,84509.98
1.7663635873440542,17.67843975327887,1.0680815953397937,4.7689364108336,0.368857795408342,84494.36
1.742646882146026,17.435507595087948,-0.32896446846627414,4.646816447590145,0.3642574350242024,84478.74
1.7194424534840236,17.19744973931407,1.0402363740125924,4.649932813296212,0.3597571673705762,84463.12
1.6967352294245115,16.96466014999405,-0.32115834745742255,4.531832590237192,0.3553539637916593,84447.5
1.6745106951712931,16.736474855246904,1.0135587622715763,4.535471341855626,0.3510449100423912,84431.88
1.652754868372515,16.513267799840147,-0.31361781556521307,4.421200937389042,0.3468272011650403,84416.26
1.6314542757284276,16.294413600319526,0.9879817540460176,4.425323611048769,0.3426981366405445,84400.64
1.6105959307723006,16.080267463823713,-0.306331047155744,4.3147046394579585,0.338655115778271,84385.02
1.5901673127917446,15.870239782991574,0.9634431639099051,4.319275458731524,0.3346956333415652,84369.4
1.5701563468009176,15.664668211163018,-0.2992868723351343,4.2121402165278905,0.3308172754026315,84353.78
1.5505513845159147,15.462996349881424,0.9398852138805209,4.2171258842964905,0.32701771539162355,84338.16
1.5313411862813362,15.265545393283578,-0.2924747327420288,4.11331657103758,0.32329471035303253,84322.54
1.5125149038723305,15.07178980499217,0.9172541610950714,4.118686079704767,0.3196460973828115,84306.92
1.4940620641513278,14.88203533303417,-0.2858846409082126,4.018054085804146,0.3160697902421312,84291.3
1.4759725535068144,14.695785154715072,0.8954999618051758,4.023778544019475,0.31256377613100556,84275.68
1.4582366030519143,14.513330510533315,-0.27950714282959865,3.9261837989220933,0.3091261126252601,84260.06
1.440844774526431,14.334201322040418,0.8745759676801331,3.9322362731852225,0.30575492475854704,84244.44
1.4237879468718735,14.158675192585465,-0.27333328347284397,3.837546648020058,0.3024484022372923,84228.82
1.4070573034363816,13.98630698020152,0.8544386509130437,3.8439020177145338,0.29920479679912665,84213.2
1.3906443197792198,13.817361458977526,-0.267354574931776,3.751992777186169,0.2960224196870533,84197.58
1.3745407520538957,13.65141676193448,0.8350473550323958,3.758627601752485,0.2928996392445868,84181.96
1.3587386259166876,13.48872558447782,-0.26156296699923065,3.669380900600249,0.28983487862397944,84166.34
1.343230225947746,13.328887805656317,0.8163640687168757,3.676273297696168,0.2868266135987611,84150.72
1.328008085561019,13.172144740150202,-0.2559508199478919,3.5895777175526935,0.2838733704780573,84135.1
1.3130649773613192,13.018116604344346,0.7983532201965189,3.596707251171712,0.28097372411253896,84119.48
1.298393903952285,12.867033981791876,-0.2505108793128787,3.512457374089579,0.27812629599958916,84103.86
1.2839880891339528,12.71853612680718,0.7809814901332518,3.519804951717071,0.2753297524623401,84088.24
1.2698409695119963,12.572843496929881,-0.24523625251901307,3.437900967023729,0.2725828029187255,84072.62
1.2559461864639412,12.42961318443937,0.7642176410932335,3.4454487450049567,0.2698841982241894,84057.0
1.2422975784702597,12.289056085012174,-0.24012038718144932,3.3657960864886336,0.26723272908782086,84041.38
1.2288891737648477,12.15084601953899,0.7480323619562637,3.3735273828690717,0.2646272245612743,84025.76
1.2157151833199427,12.015184848228856,-0.23515705094968933,3.2960363936037744,0.26206655058705147,84010.14
1.2027699941190946,11.881762093891034,0.7323981257733473,3.3039356077746183,0.25954960862011067,83994.52
1.1900481627296922,11.750771072836114,-0.23034031276242428,3.2285212301610966,0.25707533429571006,83978.9
1.1775444091456735,11.621916058610301,0.717289059763961,3.236573768711499,0.25464269616976654,83963.28
1.1652536108845792,11.495382283034845,-0.22566452539870932,3.1631552575514004,0.25225069449769955,83947.66
1.153170797338877,11.370887888273677,0.7026808262763227,3.1713474657878646,0.2498983600764185,83932.04
1.1412911443627718,11.248610451346417,-0.22112430922120335,3.0998481224232664,0.247584753130898,83916.42
1.129609969078635,11.128281164148683,0.6885505136614661,3.108167221067474,0.2453089622487472,83900.8
1.1181227249100079,11.010070351099477,-0.21671453701796498,3.03851414680467,0.24307010335572835,83885.18
1.1068249968059933,10.893721492911027,0.6748765361393255,3.04694817343087,0.24086731873918688,83869.56
1.0957124966564409,10.779398038150351,-0.2124303198558205,2.9790720406413436,0.23869977610627538,83853.94
1.0847810589135658,10.666855048635137,0.6616385417981571,2.987609795453709,0.23656666768708137,83838.32
1.0740266363731497,10.556249450246495,-0.20826699386281308,2.9214446348932634,0.23446720936666499,83822.7
1.063445296128122,10.44734722707859,0.6488173279998024,2.930075630482694,0.23240063986171777,83807.08
1.053033215681493,10.340299113628372,-0.20422010787513573,2.865558633507515,0.23036621992052936,83791.46
1.042786679220917,10.234881402391538,0.6363947634988367,2.8742730482607817,0.2283632315619612,83775.84
1.0327020740372854,10.131238947487567,-0.2002854118827153,2.811344382741119,0.22639097734253072,83760.22
1.0227758870713186,10.029157777334818,0.6243537166838974,2.820133017604699,0.22444877965355706,83744.6
1.013004701617731,9.928777157831906,-0.19645884620315426,2.758735656444337,0.22253598004388658,83728.98
1.0033851941331735,9.829892318988225,0.6126779893906481,2.7675898947728546,0.22065193856971727,83713.36
0.9939141311808324,9.732637213119705,-0.19273653134601615,2.7076694560424586,0.2187960331758796,83697.74
0.9845883664930323,9.636815772687589,0.6013522557963089,2.716581226286051,0.21696765908904186,83682.12
0.9754048381387049,9.54255689476542,-0.1891147585069338,2.6580858240664003,0.21516622824699808,83666.5
0.9663605657983061,9.44967274762569,0.5903620059568712,2.667047565072769,0.2133911687400068,83650.88
0.9574526481453811,9.358287416266462,-0.18558998064623142,2.6099276701818797,0.2116419242826662,83635.26
0.9486782603301217,9.26822086817343,0.5796934935829607,2.6189322989093067,0.20991795369588034,83619.64
0.9400346515425985,9.179592605299254,-0.18215880411345242,2.563140608761984,0.20821873041903088,83604.02
0.9315191426801338,9.09222998553045,0.5693336876965515,2.5721814902159252,0.2065437420282045,83588.4
0.9231291240926265,9.006248143631003,-0.17881798078054165,2.5176728071268757,0.20489248978954924,83572.78
0.9148620534174684,8.921481444813809,0.5592702278421523,2.526743726351151,0.2032644882076582,83557.16
0.9067154534829024,8.838040860210123,-0.1755644006431978,2.4734748436519753,0.2016592646099084,83541.54
0.8986869102971774,8.755767403132873,0.5494913825538067,2.482569979616634,0.20007635873678203,83525.92
0.8907740711088303,8.674768073162879,-0.1723950848600717,2.430499575010663,0.19851532234932917,83510.3
0.8829746425259223,8.594890194609944,0.539986010809577,2.439613476256842,0.1969757188490602,83494.68
0.8752863887221174,8.516236976860387,-0.16930717920596133,2.3887020118833657,0.19545712291571765,83479.06
0.8677071296839113,8.438661738656485,0.5307435262357779,2.3978295737911695,0.19395912015205038,83463.44
0.8602347395365553,8.362264070521077,-0.16629794789694288,2.3480392025131347,0.19248130674963596,83447.82
0.8528671449254486,8.286902988146679,0.521753863827756,2.35717564607541,0.19102328915951716,83432.2
0.8456023234451236,8.212674625147127,-0.16336476777972375,2.3084701235471785,0.18958468377554982,83416.58
0.8384383021365307,8.13944341442569,0.5130074489945078,2.317610975537128,0.18816511663512347,83400.96
0.8313731560193859,8.067302185859104,-0.1605051228453056,2.2699555776413836,0.18676422312339697,83385.34
0.8244050066993317,7.996120526337978,0.5044951687435493,2.2790966520742897,0.18538164768980286,83369.72
0.8175320209913871,7.925988106952568,-0.15771659905839555,2.2324580973522874,0.18401704357855575,83354.1
0.8107524096217223,7.8567794207322414,0.49620834483191173,2.2415954781472713,0.1826700725597186,83338.48
0.8040644259508865,7.788581117223399,-0.15499687947442742,2.1959418548757856,0.18134040468147614,83322.86
0.7974663647496131,7.721272362080711,0.48813870873509596,2.205071879633069,0.18002771802108972,83307.24
0.7909565610195256,7.6549369133183385,-0.15234373962582773,2.160372577227978,0.1787316984473784,83291.62
0.7845333888369321,7.589458389071754,0.48027837829469877,2.1694918220420747,0.17745203939398527,83276.0
0.7781952602555468,7.524917779051801,-0.14975504316462157,2.1257174664946468,0.1761884416373456,83260.38
0.7719406242367958,7.461202946205213,0.47261983591808704,2.1348227317311173,0.17494061308395473,83244.76
0.7657679656050307,7.398392228798903,-0.14722873774396275,2.091945124804034,0.17370826856206528,83229.14
0.7596758040570961,7.336377538578575,0.4651559082028194,2.101033421772711,0.17249112962532406,83213.52
0.7536626931872195,7.275234673238333,-0.14476285111858164,2.0590254837055415,0.1712889243564274,83197.9
0.7477272195536716,7.214859408201965,0.457879746898712,2.068094022168762,0.17010138718367945,83182.28
0.7418680017663057,7.155325105839555,-0.14235548745987403,2.0269297376595365,0.16892825870059863,83166.66
0.7360836896190104,7.096531230317128,0.45078481108618756,2.0359759141177647,0.16776928548985737,83151.04
0.730372963229015,7.038548808637228,-0.14000482386036447,1.9956302813667135,0.16662421995576948,83135.42
0.7247345322219738,6.98128082831054,0.44386485050273766,2.0046516680689273,0.16549282016371863,83119.8
0.719167134928793,6.924796075943353,-0.13770910702940245,1.9651006506840967,0.1643748496787029,83104.18
0.7136695376252371,6.8690009059243025,0.4371138899173682,1.9740949853138918,0.16327007741383381,83088.56
0.7082405337701161,6.81396195474678,-0.13546665015897316,1.9353154668952395,0.1621782774851004,83072.94
0.7028789432974764,6.759588795576406,0.4305262144884929,1.9442806428878425,0.16109922906705682,83057.32
0.6975836118982071,6.705946000659751,-0.13327582995115148,1.906250384118371,0.1600327162519573,83041.7
0.6923534103566789,6.65294622168469,0.4240963560311921,1.9151844415666064,0.15897852792029146,83026.08
0.6871872338817858,6.600652048349575,-0.13113508380159986,1.877882039651873,0.15793645760819797,83010.46
0.6820840014729544,6.54897907797372,0.4178190801257254,1.8867831567614637,0.1569063033826254,82994.84
0.6770426552981373,6.49798799547836,-0.12904290712552793,1.8501880070699128,0.15588786772218402,82979.22
0.6720621600984614,6.44759721783468,0.4116893740190823,1.8590544921290209,0.1548809573933216,82963.6
0.6671415025990087,6.397865599249713,-0.12699785081848022,1.8231467518966984,0.15388538334226884,82947.98
0.6622796909551713,6.348714256861015,0.40570243525162436,1.831977035726241,0.15290096058196173,82932.36
0.6574757541938686,6.300200284724386,-0.1249985188480042,1.7967375896975069,0.1519275080860456,82916.74
0.6527287416899336,6.252247386761325,0.39985366096877906,1.8055302185504947,0.1509648486824963,82901.12
0.6480377226510371,6.204910964131561,-0.12304356596395005,1.770940646438154,0.15001280895397479,82885.5
0.6434017856094117,6.158117199899704,0.3941386378666187,1.7796942753194118,0.1490712191445498,82869.88
0.6388200379489929,6.111919866460803,-0.12113169552277649,1.7457368209717452,0.14813991305647956,82854.26
0.63429160542274,6.066247523780397,0.3885531327295441,1.754450207352366,0.14721872796680527,82838.64
0.6298156317058088,6.021152376666762,-0.1192616574187558,1.7211077495262204,0.1463075045332174,82823.02
0.6253912779402071,5.976565264830374,0.3830930835194549,1.7297797474257386,0.14540608671057728,82807.4
0.6210177223149824,5.93253688387606,-0.11743224611530094,1.697035772068435,0.14451432166471215,82791.78
0.6166941596438071,5.88900026089194,0.37775459097837805,1.7056653264831498,0.14363205969314544,82776.16
0.612419800949985,5.846004638020201,-0.11564229877835092,1.673503900435125,0.14275915414482052,82760.54
0.6081938730865436,5.803485141874892,0.3725339107205406,1.6820900420905094,0.14189546134596698,82744.92
0.6040156183402298,5.761489614367921,-0.11389069348926512,1.650495788124095,0.14104084052206056,82729.3
0.5998842940649964,5.719955198047327,0.3674274457622588,1.659037628530664,0.14019515372890728,82713.68
0.5957991723169423,5.678928385455845,-0.11217634755369715,1.6279957016484599,0.13935826578111704,82698.06
0.59175953950536,5.6383482554998325,0.36243173948516216,1.636492428443234,0.13853004418512077,82682.44
0.5877646960466107,5.598259999968611,-0.11049821588427891,1.6059884933620088,0.13771035907213058,82666.82
0.5838139560331079,5.558604558338738,0.3575434689842903,1.6144393659168201,0.13689908313483998,82651.2
0.5799066469118872,5.519425868129803,-0.10885528946391437,1.584459575670281,0.1360960915645197,82635.58
0.5760421091673101,5.480666657186722,0.3527594387889865,1.592863920951807,0.135301261991462,82619.96
0.5722196960139297,5.442369653220528,-0.10724659387592578,1.5633948965472293,0.1345144744258564,82604.34
0.5684387731056731,5.404479303621864,0.34807657492814786,1.5717521052126637,0.133735611199093,82588.72
0.564698718241881,5.367037168837886,-0.10567118791123484,1.5427809162831718,0.13296455691184375,82573.1
0.5609989210825954,5.329989350183661,0.34349191931802653,1.5510904389977402,0.13220119837543248,82557.48
0.5573387828829224,5.2933762815642345,-0.10412816223112936,1.5226045853936439,0.13144542456423353,82541.86
0.5537177162202447,5.257145655621991,0.3390026244582069,1.5308659293563944,0.13069712656095617,82526.24
0.5501351447365809,5.221336818713553,-0.1026166380991515,1.5028533236230686,0.12995619751002924,82510.62
0.5465905028890254,5.185898995073458,0.3346059484055367,1.5110660492885324,0.1292225325664252,82495.0
0.5430832357021117,5.150870480860892,-0.10113576616488856,1.4835149999837065,0.12849602885050393,82479.38
0.5396127985235624,5.116201974876705,0.3302992500207688,1.4916787179675353,0.12777658540465375,82463.76
0.5361786568055976,5.0819307588703975,-0.09968472530742077,1.4645779137694312,0.12706410314497668,82448.14
0.5327802858642005,5.048008951750304,0.32607998446444303,1.4726922819281667,0.1263584848190217,82432.52
0.5294171706653638,5.014472855161297,-0.09826272152955985,1.4460307764934164,0.12565963496747237,82416.9
0.526088805607605,4.981275956090479,0.32194569892778696,1.454095497166503,0.12496745987708047,82401.28
0.5227946943159897,4.948453608969529,-0.0968689869020862,1.4278626946967907,0.12428186754774755,82385.66
0.5195343494361542,4.915960619138474,0.31789402858922405,1.4358775121025524,0.12360276764958543,82370.04
0.5163072924351719,4.883831425365277,-0.09550277855357937,1.410063153581666,0.12293007148481844,82354.42
0.5131130534122463,4.85202210380557,0.3139226927729133,1.4180278513582298,0.12226369195538377,82338.8
0.5099511709031588,4.82056620782935,-0.0941633777073117,1.3926220014243167,0.12160354352307155,82323.18
0.5068211917043917,4.789421038942236,0.31002949131028956,1.400536400305842,0.12094954217581229,82307.56
0.5037226706878658,4.758619294167602,-0.0928500887599906,1.3755294347252998,0.12030160539670878,82291.94
0.5006551706322108,4.728119456863102,0.3062123010850844,1.3833933903476334,0.11965965212733029,82276.32
0.49761826204685516,4.697953395593431,-0.091562238400244,1.358775984058526,0.11902360273631844,82260.7
0.49461152301181266,4.668080733938332,0.30246907274647256,1.3665893848853,0.11839337899162626,82245.08
0.49163453901175025,4.63853253878763,-0.09029917476527712,1.3423525005812278,0.11776890402702068,82229.46
0.48868690278259713,4.609269534085379,0.29879782759589135,1.3501152659437399,0.1171501023105191,82213.84
0.48576821415468274,4.580322010777912,-0.08906026663525693,1.3262501431698717,0.11653689962159247,82198.22
0.48287807990452514,4.55165175500262,0.29519665462228384,1.3339622214154268,0.11592922301710028,82182.6
0.4800161136091728,4.523288306483995,-0.08784490266362426,1.3104603661506082,0.11532700080728478,82166.98
0.4771819355015297,4.495194476985702,0.2916637076845083,1.3181217328912433,0.11473016252818193,82151.36
0.47437517233424714,4.467399078774712,-0.0866524906345806,1.294974907591098,0.11413863891514607,82135.74
0.47159545724303187,4.43986591419708,0.28819720283117867,1.3025855640486348,0.11355236187834715,82120.12
0.46884242961464667,4.412623090911407,-0.08548245676121713,1.2797857781265816,0.11297126447682915,82104.5
0.46611573495504394,4.385635368250499,0.2847954157542937,1.2873457495680893,0.11239528089583899,82088.88
0.46341502476972446,4.358930171239261,-0.08433424500418585,1.2648852502919363,0.11182434642229094,82073.26
0.4607399564320451,4.33247318398336,0.2814566793584279,1.272394584550174,0.11125839742137678,82057.64
0.45809019307279475,4.306291170013894,-0.08320731642606106,1.2502658483339446,0.11069737131645224,82042.02
0.45546540345916575,4.280350707305852,0.27817938145154075,1.2577246144081757,0.11014120656408573,82026.4
0.4528652618737641,4.254677918241433,-0.08210114856879405,1.2359203384787925,0.10958984263624814,82010.78
0.45028944801553406,4.229240245013437,0.27496196254645267,1.2433286252122346,0.10904321999552814,81995.16
0.44773764688248424,4.2040631884351,-0.08101523485860332,1.2218417196331173,0.10850128007878397,81979.54
0.4452095486687207,4.179115026458941,0.2718029137619171,1.229199634461592,0.10796396527553695,81963.92
0.4427048486568735,4.154420657180018,-0.07994908403653586,1.2080232144959124,0.10743121890795891,81948.3
0.44022324712025446,4.129949166987029,0.2687007748210209,1.2153308822645008,0.10690298521246104,81932.68
0.43776444922413027,4.1057248694146935,-0.0789022196076946,1.1944582610608372,0.1063792093233179,81917.06
0.43532816492611237,4.081717633044097,0.2656541321499131,1.2017158229048344,0.10585983725317737,81901.44
